,InvStokes1,Alpha,AspectRatio,FlaringIndex,PlanetMass,SigmaSlope,nx,rout,ny
140,61.65950018614822,0.0001479108388168,0.06395,0,0.0021134890398366,0.5,600.0,3,193.0
141,77.6247116628692,0.0038904514499428,0.06255,0,0.0006531305526474,0.5,600.0,3,193.0
142,11.748975549395295,0.0008511380382023,0.08495,0,5.432503314924336e-05,0.5,600.0,3,193.0
143,741.3102413009177,0.0001862087136662,0.05625,0,0.0001083926914021,0.5,600.0,3,193.0
144,223.872113856834,0.0044668359215096,0.05065,0,0.0063826348619054,0.5,620.0,5,250.0
145,14.791083881682072,0.000812830516164,0.07935,0,0.0027861211686297,0.5,600.0,3,193.0
146,18.62087136662868,0.0003235936569296,0.04015,0,1.9275249131909368e-05,0.5,782.0,3,252.0
147,213.79620895022325,0.0001698243652461,0.09755,0,0.0002851018267503,0.5,600.0,3,193.0
148,891.2509381337459,0.0006456542290346,0.03735,0,0.0014962356560944,0.5,841.0,3,271.0
149,23.442288153199225,0.0016982436524617,0.04925,0,0.0036728230049808,0.5,638.0,3,206.0
150,107.1519305237607,0.000102329299228,0.04365,0,0.0007498942093324,0.5,720.0,3,232.0
151,446.6835921509635,0.0042657951880159,0.0310499999999999,0,2.7227013080779155e-05,0.5,1012.0,3,326.0
152,812.8305161640995,0.0014791083881682,0.08565,0,0.0012161860006463,0.5,600.0,3,193.0
153,134.89628825916532,0.0002691534803926,0.08145,0,0.0017179083871575,0.5,600.0,3,193.0
154,53.70317963702527,0.0006760829753919,0.07515,0,0.0005688529308438,0.5,600.0,3,193.0
155,28.183829312644534,0.0003548133892335,0.0548499999999999,0,0.0009225714271547,0.5,600.0,3,193.0
156,112.2018454301963,0.0002238721138568,0.05555,0,0.0004954501908047,0.5,600.0,3,193.0
157,11.220184543019636,0.0070794578438413,0.08775,0,0.0009885530946569,0.5,600.0,3,193.0
158,56.23413251903491,0.0002570395782768,0.05135,0,0.0004027170343254,0.5,612.0,3,197.0
